work_id,name,project_type,description,latitude,longitude,geometry_wkt,start_date,expected_end_date,approved_cost,sanctioned_amount,actual_expenditure,reported_progress,status,is_demo,mp_name,state_name,constituency_name,district_name,implementing_agency,category,recommended_date,reported_status,data_source,data_source_url,data_verified,location_source,location_precision,work_status,location_verified
MPLADS-TG-4E0ACF0E,Lighting of public spaces,Energy & Lighting,"Lighting of public spaces (Village: Chintakunta (Part), Block: Kothapally)",,,,2024-01-25,,100000.0,100000.0,,0.0,normal,0,Sanjay Kumar Bandi,Telangana,Karimnagar,Karimnagar,DISTRICT COLLECTOR KARIMNAGAR_IDA,Normal/Others,2024-01-25,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-5C76BE60,"WS/MP462/2023-2024/25517 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP462/2023-2024/25517 - Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Borigoan, Block: ICHODA)",,,,2023-09-23,,250000.0,250000.0,,0.0,normal,0,Soyam Babu Rao,Telangana,Adilabad(St),Adilabad,DISTRICT COLLECTOR ADILABAD_IDA,Normal/Others,2023-09-23,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-2DF8507A,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways",,,,2023-12-05,,200000.0,200000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-05,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-82712D51,Providing drains and gutters for public drainage,Roads & Pathways,"Providing drains and gutters for public drainage (Village: Burgampadu, Block: Burgampahad)",,,,2024-01-17,,1992000.0,1992000.0,,0.0,normal,0,SHRI Ravichandra Vaddiraju,Telangana,Sitting Rajya Sabha,Bhadradri Ktdm,District Collector Bhadradri Ktdm_IDA,Normal/Others,2024-01-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-755784A1,"WS/MP771/2023-2024/57054 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP771/2023-2024/57054 - Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Garidepalle, Block: GARIDE PALLY)",,,,2023-12-06,,400000.0,400000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-06,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-EA03DC0F,Installing tube-wells and borewells,Public Works,Installing tube-wells and borewells,,,,2023-12-12,,400000.0,400000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-12,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-A9941565,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Tammara Bandapalem, Block: KODAD)",,,,2023-12-05,,400000.0,400000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-05,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-45C8057C,"WS/MP462/2023-2024/3489 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP462/2023-2024/3489 - Construction of roads, link roads, pathways or any other road with or without drainage system (Village: Parpalle, Block: LAXMANCHANDA)",,,,2023-07-13,,200000.0,200000.0,,0.0,normal,0,Soyam Babu Rao,Telangana,Adilabad(St),Nirmal,DISTRICT COLLECTOR NIRMAL_IDA,Normal/Others,2023-07-13,Ongoing,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-0828A3ED,Providing drains and gutters for public drainage,Roads & Pathways,"Providing drains and gutters for public drainage (Village: Burgupahad, Block: DORNAKAL)",,,,2023-09-29,,499000.0,499000.0,,0.0,normal,0,Smt Kavitha Malothu,Telangana,Mahabubabad,Mahabubabad,DISTRICT COLLECTOR MAHABUBABAD_IDA,Normal/Others,2023-09-29,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-02E4B7FF,WS/MP771/2023-2024/56583 - Street lights,Energy & Lighting,"WS/MP771/2023-2024/56583 - Street lights (Village: BAKKAMANTULAGUDA, Block: MATTAM PALLY)",,,,2023-12-05,,400000.0,400000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-05,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-D8D2DE8D,Street lights,Energy & Lighting,"Street lights (Village: Tekmal, Block: Tekmal)",,,,2024-02-04,,200000.0,200000.0,,0.0,normal,0,Bheemrao Baswanthrao Patil,Telangana,Zahirabad,Medak,DISTRICT COLLECTOR MEDAK_IDA,Normal/Others,2024-02-04,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-D2709EDE,Construction of public toilets and bathrooms,Sanitation,"Construction of public toilets and bathrooms (Village: Dhannoor, Block: Madnoor)",,,,2024-01-14,,300000.0,300000.0,,0.0,normal,0,Bheemrao Baswanthrao Patil,Telangana,Zahirabad,Kamareddy,District Collector Kamareddy_IDA,Normal/Others,2024-01-14,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-43CB5649,WS/MP764/2023-2024/6699 - Lighting of public spaces,Energy & Lighting,"WS/MP764/2023-2024/6699 - Lighting of public spaces (Village: Kantathmakur, Block: Nadikuda)",,,,2023-07-28,,200000.0,200000.0,,0.0,normal,0,Dayakar Pasunoori,Telangana,Warangel(Sc),Hanumakonda,DISTRICT COLLECTOR HANUMAKONDA_IDA,Normal/Others,2023-07-28,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-1AB58421,Construction of public libraries and reading rooms,Public Works,"Construction of public libraries and reading rooms (Village: Pardi (Buzurg), Block: BOATH)",,,,2023-09-28,,500000.0,500000.0,,0.0,normal,0,Soyam Babu Rao,Telangana,Adilabad(St),Adilabad,DISTRICT COLLECTOR ADILABAD_IDA,Normal/Others,2023-09-28,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-E8C6C573,Construction of buildings for community cultural activities,Community Infrastructure,"Construction of buildings for community cultural activities (Village: Ichoda (CT), Block: BOATH)",,,,2023-09-23,,500000.0,500000.0,,0.0,normal,0,Soyam Babu Rao,Telangana,Adilabad(St),Adilabad,DISTRICT COLLECTOR ADILABAD_IDA,Normal/Others,2023-09-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-C13F87F9,Providing CCTV camera system for security of public areas,Public Works,"Providing CCTV camera system for security of public areas (Village: Zaffergadh, Block: ZAFFERGADH)",,,,2023-10-06,,499000.0,499000.0,,0.0,normal,0,Dayakar Pasunoori,Telangana,Warangel(Sc),Jangaon,DISTRICT COLLECTOR JANGAON_IDA,Normal/Others,2023-10-06,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-9490E5C6,"WS/MP169/2023-2024/23077 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP169/2023-2024/23077 - Construction of roads, approach roads, link roads and pathways (Village: MUTHYALAMMAGUDEM, Block: KATTANGOOR)",,,,2023-09-19,,500000.0,500000.0,,0.0,normal,0,SHRI Badugula lingaiah Yadav,Telangana,Sitting Rajya Sabha,Nalgonda,DISTRICT COLLECTOR NALGONDA_IDA,Normal/Others,2023-09-19,Completed,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-F2DFA7CE,Street lights,Energy & Lighting,Street lights,,,,2024-02-12,,99000.0,99000.0,,0.0,normal,0,Bheemrao Baswanthrao Patil,Telangana,Zahirabad,Sangareddy,District Collector Sangareddy_IDA,Normal/Others,2024-02-12,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-99322E1D,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-12-12,,400000.0,400000.0,,0.0,normal,0,Uttam Kumar Nalamada Reddy,Telangana,Nalgonda,Suryapet,DISTRICT COLLECTOR SURYAPET_IDA,Normal/Others,2023-12-12,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-148E0BF7,Street lights,Energy & Lighting,"Street lights (Village: Beecharajpalle, Block: MARIPEDA)",,,,2023-12-16,,115000.0,115000.0,,0.0,normal,0,Smt Kavitha Malothu,Telangana,Mahabubabad,Mahabubabad,DISTRICT COLLECTOR MAHABUBABAD_IDA,Normal/Others,2023-12-16,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-TG-1050255B,Construction of buildings for community cultural activities,Community Infrastructure,"Construction of buildings for community cultural activities (Village: Malyal, Block: ICHODA)",,,,2023-10-06,,900000.0,900000.0,,0.0,normal,0,Soyam Babu Rao,Telangana,Adilabad(St),Adilabad,DISTRICT COLLECTOR ADILABAD_IDA,Normal/Others,2023-10-06,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-FB0ED6FC,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-09-13,,700400.0,700400.0,,0.0,normal,0,Shri Abhishek Banerjee,West Bengal,Diamond Harbour,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-09-13,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-8E4140D9,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2023-11-17,,1500000.0,1500000.0,,0.0,normal,0,Ms Mimi Chakraborty,West Bengal,Jadavpur,Kolkata Municipal Corporation,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,Normal/Others,2023-11-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-1CFF5A54,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2023-11-13,,417811.0,417811.0,,0.0,normal,0,Shri SS Ahluwalia,West Bengal,Bardhaman-Durgapur,Purba Bardhaman,DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA,Normal/Others,2023-11-13,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-38DA82D2,Installing tube-wells and borewells,Public Works,"Installing tube-wells and borewells (Village: Ramchandrapur, Block: JAYNAGAR-I)",,,,2023-07-15,,200000.0,200000.0,,0.0,normal,0,SH Derek o Brien,West Bengal,Sitting Rajya Sabha,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-07-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-794C3B63,"Purchase of ambulances (Four, three and two wheelers)",Healthcare,"Purchase of ambulances (Four, three and two wheelers)",,,,2023-12-12,,800000.0,800000.0,,0.0,normal,0,Smt Sajda Ahmed,West Bengal,Uluberia,Howrah,DISTRICT MAGISTRATE HOWRAH_IDA,Normal/Others,2023-12-12,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-8ABC9201,WS/MP221/2023-2024/5792 - Installing hand pumps,Public Works,"WS/MP221/2023-2024/5792 - Installing hand pumps (Village: Uttar Sagarbar, Block: KOLAGHAT)",,,,2023-07-23,,130000.0,130000.0,,0.0,normal,0,SHRI P Bhattacharya,West Bengal,Sitting Rajya Sabha,Purba Medinipur,DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA,Normal/Others,2023-07-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-4A556A94,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2023-12-15,,380000.0,380000.0,,0.0,normal,0,Shatrughan Sinha,West Bengal,Asansol,Paschim Bardhaman,DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA,Normal/Others,2023-12-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-16F34ACA,"Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-09-23,,150000.0,150000.0,,0.0,normal,0,Shri Abhishek Banerjee,West Bengal,Diamond Harbour,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-09-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-A19938F9,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Sahazadpur, Block: Gazole)",,,,2023-12-23,,2575481.0,2575481.0,,0.0,normal,0,SHRI Abir Ranjan Biswas,West Bengal,Sitting Rajya Sabha,Malda,DISTRICT MAGISTRATE MALDA_IDA,Normal/Others,2023-12-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-26D8EA29,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways",,,,2023-12-09,,705212.0,705212.0,,0.0,normal,0,Ms Mimi Chakraborty,West Bengal,Jadavpur,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-12-09,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-2B26AFE0,"WS/MP423/2023-2024/18747 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP423/2023-2024/18747 - Construction of roads, approach roads, link roads and pathways",,,,2023-09-11,,1700000.0,1700000.0,,0.0,normal,0,Shri Abhishek Banerjee,West Bengal,Diamond Harbour,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-09-11,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-3232BC6E,Street lights,Energy & Lighting,Street lights,,,,2024-01-02,,1000000.0,1000000.0,,0.0,normal,0,Sudip Bandyopadhyay,West Bengal,Kolkata Uttar,Kolkata Municipal Corporation,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,Normal/Others,2024-01-02,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-98C3B0DF,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2023-12-15,,377000.0,377000.0,,0.0,normal,0,Shatrughan Sinha,West Bengal,Asansol,Paschim Bardhaman,DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA,Normal/Others,2023-12-15,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-F9B7238A,WS/MP421/2023-2024/489 - Construction of buildings for community cultural activities,Community Infrastructure,WS/MP421/2023-2024/489 - Construction of buildings for community cultural activities,,,,2023-05-11,,5000000.0,5000000.0,,0.0,normal,0,Dr Kakoli Ghosh Dastidar,West Bengal,Barasat,North Twenty Four Parganas,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-05-11,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-6CC9D591,"WS/MP423/2023-2024/18725 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP423/2023-2024/18725 - Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-09-11,,1000000.0,1000000.0,,0.0,normal,0,Shri Abhishek Banerjee,West Bengal,Diamond Harbour,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-09-11,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-C2799E9E,WS/MP852/2023-2024/55898 - Lighting of public spaces,Energy & Lighting,WS/MP852/2023-2024/55898 - Lighting of public spaces,,,,2023-12-03,,149870.0,149870.0,,0.0,normal,0,Abu Taher Khan,West Bengal,Murshidabad,Murshidabad,DISTRICT MAGISTRATE MURSHIDABAD_IDA,Normal/Others,2023-12-03,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-50B35BE5,Construction of flood control embankments,Public Works,Construction of flood control embankments,,,,2024-01-26,,3373964.0,3373964.0,,0.0,normal,0,Abu Taher Khan,West Bengal,Murshidabad,Murshidabad,DISTRICT MAGISTRATE MURSHIDABAD_IDA,Normal/Others,2024-01-26,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-C0585A0D,WS/MP221/2023-2024/8124 - Construction of rooms and halls in school and colleges,Education,"WS/MP221/2023-2024/8124 - Construction of rooms and halls in school and colleges (Village: Malanchi, Block: RAIGANJ)",,,,2023-08-05,,662463.0,662463.0,,0.0,normal,0,SHRI P Bhattacharya,West Bengal,Sitting Rajya Sabha,Uttar Dinajpur,DISTRICT MAGISTRATE UTTAR DINAJPUR_IDA,Normal/Others,2023-08-05,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-C08AD938,WS/MP220/2023-2024/4404 - Installing tube-wells and borewells,Public Works,"WS/MP220/2023-2024/4404 - Installing tube-wells and borewells (Village: Nutangram, Block: BARJORA)",,,,2023-07-18,,200000.0,200000.0,,0.0,normal,0,SH Derek o Brien,West Bengal,Sitting Rajya Sabha,Bankura,DISTRICT MAGISTRATE BANKURA_IDA,Normal/Others,2023-07-18,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-332A6C6A,WS/MP213/2023-2024/3013 - Purchase of hospital equipment,Healthcare,WS/MP213/2023-2024/3013 - Purchase of hospital equipment,,,,2023-07-08,,2662500.0,2662500.0,,0.0,normal,0,SHRI Subrata Bakshi,West Bengal,Sitting Rajya Sabha,Kolkata Municipal Corporation,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,Normal/Others,2023-07-08,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-FCA369BD,"WS/MP221/2023-2024/5795 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP221/2023-2024/5795 - Construction of roads, approach roads, link roads and pathways (Village: Uttar Sagarbar, Block: KOLAGHAT)",,,,2023-07-23,,300000.0,300000.0,,0.0,normal,0,SHRI P Bhattacharya,West Bengal,Sitting Rajya Sabha,Purba Medinipur,DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA,Normal/Others,2023-07-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-7E27D06D,"Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"Construction of roads, approach roads, link roads and pathways (Village: Sarjapur, Block: GOALPOKHAR II)",,,,2023-12-21,,8435993.0,8435993.0,,0.0,normal,0,Smt Mausam Noor,West Bengal,Sitting Rajya Sabha,Uttar Dinajpur,DISTRICT MAGISTRATE UTTAR DINAJPUR_IDA,Normal/Others,2023-12-21,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-0E09734B,WS/MP220/2023-2024/4687 - Installing tube-wells and borewells,Public Works,"WS/MP220/2023-2024/4687 - Installing tube-wells and borewells (Village: Bara Ghuni, Block: CHANDIPUR)",,,,2023-07-19,,200000.0,200000.0,,0.0,normal,0,SH Derek o Brien,West Bengal,Sitting Rajya Sabha,Purba Medinipur,DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA,Normal/Others,2023-07-19,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-8373D675,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2023-11-17,,1000000.0,1000000.0,,0.0,normal,0,Ms Mimi Chakraborty,West Bengal,Jadavpur,Kolkata Municipal Corporation,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,Normal/Others,2023-11-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-3FF0C492,Construction of public libraries and reading rooms,Public Works,Construction of public libraries and reading rooms,,,,2023-06-17,,498055.0,498055.0,,0.0,normal,0,Shri Arjun Singh,West Bengal,Barrackpur,North Twenty Four Parganas,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-06-17,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-BF007153,Lighting of public spaces,Energy & Lighting,Lighting of public spaces,,,,2024-01-28,,500000.0,500000.0,,0.0,normal,0,Shri Arjun Singh,West Bengal,Barrackpur,North Twenty Four Parganas,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2024-01-28,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-5961669B,WS/MP827/2023-2024/61941 - Construction of water tanks,Drinking Water,WS/MP827/2023-2024/61941 - Construction of water tanks,,,,2023-12-14,,120000.0,120000.0,,0.0,normal,0,Shatrughan Sinha,West Bengal,Asansol,Paschim Bardhaman,DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA,Normal/Others,2023-12-14,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-3EC65FA9,"WS/MP827/2023-2024/61321 - Construction of roads, approach roads, link roads and pathways",Roads & Pathways,"WS/MP827/2023-2024/61321 - Construction of roads, approach roads, link roads and pathways",,,,2023-12-13,,2200000.0,2200000.0,,0.0,normal,0,Shatrughan Sinha,West Bengal,Asansol,Paschim Bardhaman,DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA,Normal/Others,2023-12-13,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-9830438D,"WS/MP423/2023-2024/26222 - Construction of roads, link roads, pathways or any other road with or without drainage system",Roads & Pathways,"WS/MP423/2023-2024/26222 - Construction of roads, link roads, pathways or any other road with or without drainage system",,,,2023-09-25,,400000.0,400000.0,,0.0,normal,0,Shri Abhishek Banerjee,West Bengal,Diamond Harbour,South Twenty Four Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Normal/Others,2023-09-25,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-WB-8F29B124,Construction of boundary walls of existing public and community buildings,Community Infrastructure,Construction of boundary walls of existing public and community buildings,,,,2023-12-29,,1772425.0,1772425.0,,0.0,normal,0,Abu Taher Khan,West Bengal,Murshidabad,Murshidabad,DISTRICT MAGISTRATE MURSHIDABAD_IDA,Normal/Others,2023-12-29,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-0B9623A7,WS/MP609/2023-2024/84377 - Lighting of public spaces,Energy & Lighting,"WS/MP609/2023-2024/84377 - Lighting of public spaces (Village: Chota Kunabera, Block: Gobindpur(Rajnagar))",,,,2024-01-18,,787000.0,787000.0,,0.0,normal,0,Geeta Kora,Jharkhand,Singhbhum(St),Saraikela,Deputy Commissioner saraikela_IDA,Normal/Others,2024-01-18,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-A59C81AA,Creation of new ponds,Public Works,"Creation of new ponds (Village: Nagrikalan part, Block: BAGHMARA)",,,,2023-12-01,,400000.0,400000.0,,0.0,normal,0,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Dhanbad,DEPUTY COMMISSIONER DHANBAD_IDA,Normal/Others,2023-12-01,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-2973A827,WS/MP081/2023-2024/1802 - Construction of community centers and community halls,Community Infrastructure,"WS/MP081/2023-2024/1802 - Construction of community centers and community halls (Village: Ray (CT), Block: KHELARI)",,,,2023-06-29,,1450000.0,1450000.0,,0.0,normal,0,Shri Aditya Prasad,Jharkhand,Sitting Rajya Sabha,Ranchi,DEPUTY COMMISSIONER RANCHI_IDA,Normal/Others,2023-06-29,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-743E6EF2,Installing hand pumps,Public Works,"Installing hand pumps (Village: Badhdih, Block: CHAS)",,,,2023-11-23,,86000.0,86000.0,,0.0,normal,0,Pashupati Nath Singh,Jharkhand,Dhanbad,Bokaro,DEPUTY COMMISSIONER BOKARO_IDA,Normal/Others,2023-11-23,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-41921FE9,WS/MP434/2023-2024/19036 - Installing hand pumps,Public Works,WS/MP434/2023-2024/19036 - Installing hand pumps,,,,2023-09-12,,86000.0,86000.0,,0.0,normal,0,Pashupati Nath Singh,Jharkhand,Dhanbad,Dhanbad,DEPUTY COMMISSIONER DHANBAD_IDA,Normal/Others,2023-09-12,Sanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
MPLADS-JH-6648FAC9,Construction of additional rooms and halls in the existing public and community building,Community Infrastructure,"Construction of additional rooms and halls in the existing public and community building (Village: Dumri, Block: DUMRI)",,,,2023-10-01,,1430000.0,1430000.0,,0.0,normal,0,Sudarshan Bhagat,Jharkhand,Lohardaga(St),Gumla,DEPUTY COMMISSIONER GUMLA_IDA,Normal/Others,2023-10-01,Unsanctioned,india-mplads-works,http://164.100.68.116/mpladssbi/Default.aspx,True,unavailable,,,
